timestamp,strategy_name,dataset_name,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_trades,status,wfa_status,wfa_oos_return_pct,wfa_degradation_pct,wfo_status,wfo_oos_return_pct,wfo_degradation_pct
2025-12-28T15:31:30.366407,random_forest_spy_daily_returns,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:37.372330,market_maker_swing_trade,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:38.377104,second_leg_m_or_w_setup,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:44.426981,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:44.941653,smb_rsi_pullback_short,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:49.721494,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T15:31:50.147837,smb_intraday_momentum_breakout,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:51.421804,fama_french_three_factor_predictive_long_short_equity,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:52.350112,random_forest_spy_daily_returns,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T15:31:59.628180,market_maker_swing_trade,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
